"car_ids","market_ids","make","model","firm_ids","Genmodel_ID","Viz1","Viz2","Viz3","Viz4","Viz5","Viz6","Viz7","Viz8","Viz9","Viz10","Viz11","Viz12","Viz13","Viz14","Viz15","Viz16","Viz17","Viz18","Viz19","Viz20","clustering_ids","shares","quantity","trend","prices","mpg","hp","Gas_emission","wt","len","wid","Engine_size","Fuel_Type","hpwt","eswt","space","mpd","region","demand_instruments0","demand_instruments1","demand_instruments2","demand_instruments3","log_s_s0"
"64_28_2012",2012,"Nissan","Pixo",18,"64_28",1.083123868,0.892084426,1.856902522,-0.721579505,-0.387037738,-0.176811215,2.012694502,-0.039575874,-0.240256282,-0.809070648,0.510209652,-0.544631737,-0.858589324,-1.869695485,1.335669618,-0.410553625,-0.183046622,-0.083638511,0.885037901,0.45471532,329,7.06e-05,1.879,4,6.96725,6.5,67,0.99,195.10887,3565,1630,996,"Petrol",0.343398021832631,0.510484223500449,0.900700024153341,1.09602560300296,"Japan",1.25380286214297,115.28,6.96280946462676,964.5537,-9.48970329441618
"64_28_2013",2013,"Nissan","Pixo",18,"64_28",-0.359149083,0.453251295,-0.151217868,-0.764992745,0.10612564,-1.45068658,-1.434585757,-1.705745458,0.188468903,0.873713665,-0.216396683,-1.738080664,-0.441101518,-0.447078489,-0.046058092,1.346116473,0.648259577,1.667764979,0.430823181,-0.011251256,329,1.89e-05,0.505,5,7.14125,6.5,67,0.99,195.10887,3565,1630,996,"Petrol",0.343398021832631,0.510484223500449,0.900700024153341,1.08070462883509,"Japan",0.199802195173931,92.06,7.5791261317819,889.3637,-10.798103856483
"64_32_2014",2014,"Nissan","Pulsar",18,"64_32",-0.507423251,0.614849612,-0.016287418,0.561214703,0.113395192,0.781787949,-0.536252918,0.084543804,0.801223638,-0.30562709,-0.240626065,1.376035257,-1.320274661,-1.441018871,-1.823872824,0.209551922,-0.936176208,-0.636287366,0.467907894,0.292953816,330,5.12e-05,1.369,6,12.995,5.6,113,1.17,274.47519,4387,2017,1197,"Petrol",0.411694769206645,0.436104990035711,1.37153396932046,0.96678121870965,"Japan",0.0606155559662174,30.31,7.04684427337257,350.8427,-9.79438143494121
"64_32_2015",2015,"Nissan","Pulsar",18,"64_32",1.498268145,0.435884449,1.819986789,0.37184172,0.237039049,1.185659448,-0.265991345,-0.969140052,-0.833992336,0.654508378,-0.282058413,1.794827301,-1.386487585,1.441809572,-0.897682767,-1.056398053,2.0049153,-1.160738109,0.709800215,1.046804859,330,0.000289248,7.823,7,12.995,5.6,113,1.17,274.47519,4387,2017,1197,"Petrol",0.411694769206645,0.436104990035711,1.37153396932046,1.10943844639214,"Japan",0.392541681401146,35.541,7.77208715397148,335.0915,-8.05761412221842
"64_32_2016",2016,"Nissan","Pulsar",18,"64_32",-0.783430674,-1.091330066,0.021702018,-1.122888206,-0.681681224,-1.170086585,1.96819584,1.167642512,0.471700147,1.020009441,-0.464392564,1.9210771,1.53321346,1.269768573,-0.023914154,-1.37227994,-1.751432475,-1.586631575,0.299021503,-1.765918333,330,0.000231916,6.287,8,13.085965,5.6,113,1.17,274.47519,4387,2017,1197,"Petrol",0.411694769206645,0.436104990035711,1.37153396932046,1.12280461806515,"Japan",0.399546711270728,34.5191,8.38160786280717,338.2619,-8.27686632383406
"64_32_2017",2017,"Nissan","Pulsar",18,"64_32",-1.358973978,-0.828005657,0.537879321,-1.095281166,-0.048210063,-1.843991581,0.658277288,-0.40692072,-0.773907452,-1.080857546,0.990383156,0.707935522,1.650374049,2.235843006,-1.348577318,-1.120091545,-1.126617846,-0.0571644,0.565284759,0.991537475,330,0.000149857,4.08,9,16.66291,5.59,113,1.17,274.47519,4387,2017,1197,"Petrol",0.411694769206645,0.436104990035711,1.37153396932046,1.01199527028436,"Japan",0.396335556702969,27.3423,7.62366457401465,352.2895,-8.72198953706367
"64_33_2008",2008,"Nissan","Qashqai",18,"64_33",-1.323222671,-0.034324663,-1.104356324,-1.476024636,-0.119421002,0.856657044,0.982578963,0.626797187,-1.452188637,1.420073564,-0.886295437,-1.170920034,0.77117043,1.103735187,0.515791079,-0.050870151,-1.524882183,-0.046261716,-0.284892003,0.879955427,331,0.000622841,16.116,0,12.150215,4.2,113,1.59,285.939214,4315,1780,1598,"Petrol",0.395188887943156,0.558860037993949,1.19051216677386,1.01940788329601,"Japan",0.35491625235952,20.02,6.4578205544064,189.82,-7.32233365452332
"64_33_2009",2009,"Nissan","Qashqai",18,"64_33",-0.213430256,-0.222222627,-0.290061484,-0.336559154,0.071843564,0.580157933,-1.157470237,-1.379104249,0.192685651,0.439440736,0.188899952,-0.338916891,-0.472324077,1.838693429,0.790697518,-0.195011588,-1.358248137,-0.821533405,0.561117058,-0.995320773,331,0.000987059,25.705,1,12.42277,4.2,113,1.59,285.939214,4315,1780,1598,"Petrol",0.395188887943156,0.558860037993949,1.19051216677386,1.07119728321974,"Japan",1.17167658952774,24.33,7.14837690804541,217.05,-6.85912031426057
"64_33_2010",2010,"Nissan","Qashqai",18,"64_33",-0.992213111,-0.151757064,-0.12805803,-0.092007092,-0.545096031,0.451988952,-0.138677125,0.062740287,-0.932210204,0.065509669,1.534005736,1.394985634,0.475098772,-0.855031279,0.464612115,-0.802772837,1.556540623,-1.762852394,-1.757929426,0.754378179,331,0.001263529,33.155,2,12.82443,4.2,113,1.59,285.939214,4315,1780,1598,"Petrol",0.395188887943156,0.558860037993949,1.19051216677386,0.884004050357288,"Japan",1.1053232724738,22.5669,4.50537244840791,180.5,-6.6086834072952
"64_33_2011",2011,"Nissan","Qashqai",18,"64_33",-0.048168686,0.048001644,-1.514275411,-0.327432986,-1.013714283,1.443593737,0.673312633,0.651788016,-0.694465331,1.631169823,-0.130468635,0.60332698,-2.403613328,0.650374715,0.252571645,0.223540563,0.537065584,-0.18313757,1.322509529,0.682190457,331,0.001306373,34.5,3,15.53242,4.7,115,1.39,289.246144,4330,2120,1598,"Petrol",0.397585248362032,0.552470632071763,1.42284238235022,0.829702739099904,"Japan",1.3481505421229,23.3569,4.37349322042521,177.07,-6.57674529720409
"64_33_2012",2012,"Nissan","Qashqai",18,"64_33",1.320998073,0.798352816,1.560424126,0.083956783,3.073612899,-0.233946168,0.663156773,0.040816185,2.180993611,0.578787619,1.627248555,0.284426748,0.729666887,-1.675149569,1.57952508,-0.775745931,-0.839650967,-0.943146128,0.112052966,-1.285191865,331,0.00154722,41.187,4,15.98143,4.7,115,1.39,289.246144,4330,2120,1598,"Petrol",0.397585248362032,0.552470632071763,1.42284238235022,0.792510820632907,"Japan",1.0816023695431,23.48,5.63477179031018,198.2217,-6.40251838772285
"64_33_2013",2013,"Nissan","Qashqai",18,"64_33",-1.125015274,-0.958038719,0.515018113,-1.965688649,-0.430793464,-0.375184893,-0.249932684,-1.417104989,-0.967311203,-0.670990927,-0.574904871,0.672913498,-0.570075007,-0.853399878,-0.064705263,1.410368065,-1.412553345,-0.505303773,-0.313243707,-0.858405235,331,0.001717249,45.787,5,16.503675,4.5,115,1.44,285.939214,4330,2120,1598,"Petrol",0.40218338153507,0.558860037993949,1.42284238235022,0.748180127655065,"Japan",0.148789663360193,24.06,6.01403458948894,211.0837,-6.28878690778122
"64_33_2014",2014,"Nissan","Qashqai",18,"64_33",-0.634461971,-1.524252111,-0.155948866,0.429679332,-1.483530905,1.119546932,0.731798553,-0.58755382,0.630751906,-0.885009088,-0.961384418,0.891369658,-0.331076268,0.380349985,-0.287325093,-1.635512784,0.339281348,-1.595021733,0.37623227,0.672463808,331,0.001680033,44.914,6,18.795,5,113,1.29,290.568916,4377,2070,1197,"Petrol",0.388892251640571,0.411950464790941,1.40436477543925,0.863197516705045,"Japan",0.0430461394251964,21.07,7.5106527889012,229.6307,-6.30355225192514
"64_33_2015",2015,"Nissan","Qashqai",18,"64_33",1.171797016,-1.402113592,0.883769308,2.085891437,0.622463557,0.729521356,-1.843905623,1.534031113,-0.47315713,0.502939785,0.0770208,-0.025046022,-2.701153595,-1.250624241,-0.000727868,0.790577065,0.711322013,-0.172886503,0.225325544,1.231622411,331,0.002075982,56.147,7,18.795,5,113,1.29,290.568916,4377,2070,1197,"Petrol",0.388892251640571,0.411950464790941,1.40436477543925,0.990570041421555,"Japan",0.402109235142934,24.285,8.36436668079704,236.4635,-6.08670900010646
"64_33_2016",2016,"Nissan","Qashqai",18,"64_33",1.072589911,0.930778192,-0.218582139,-0.222472113,0.760311597,1.215749287,0.6562473,0.890658851,0.313155696,-0.946219214,1.592879815,-1.054328671,-0.210675843,-0.437281443,0.022139246,-2.101628064,1.190359862,1.546272195,0.640498836,-0.712888482,331,0.00214438,58.132,8,18.926565,5,113,1.29,290.568916,4377,2070,1197,"Petrol",0.388892251640571,0.411950464790941,1.40436477543925,1.00250412327245,"Japan",0.415732547536622,22.7711,9.15832941737411,241.5779,-6.05263581568033
"64_33_2017",2017,"Nissan","Qashqai",18,"64_33",-0.264838905,-0.281939501,0.187441309,0.168104951,2.031506755,1.555727168,-1.588738089,0.313960131,0.688167748,-1.754821197,-1.378738096,0.151958046,-0.028195638,0.551847808,-0.428492484,-0.127860236,1.816198241,-0.244024399,-0.612818413,0.085685021,331,0.002113715,57.548,9,19.43403,5,113,1.29,290.568916,4377,2070,1197,"Petrol",0.388892251640571,0.411950464790941,1.40436477543925,0.90518360490551,"Japan",0.407995597489189,19.9909,8.31276955704046,243.8062,-6.07546870128921
"64_41_2008",2008,"Nissan","X-Trail",18,"64_41",0.55842606,0.227467671,-0.842491395,0.83660116,0.696105688,-0.63983846,1.283095375,-0.55533892,-0.806241742,0.883180209,-1.032664462,-0.856276712,0.39089879,-0.735576147,-0.057503172,0.203128264,1.790749364,-0.569771405,0.022562286,-0.600942631,334,0.00014543,3.763,0,16.122645,3.2,139,2.08,326.724684,4630,1785,1997,"Petrol",0.425434645152186,0.611217975804975,1.28100919550443,0.776691720606486,"Japan",0.368270285524067,28.22,6.12201576352918,250.02,-8.77693005285441
"64_41_2009",2009,"Nissan","X-Trail",18,"64_41",-0.694569872,0.180567241,1.260928467,-1.457374195,1.597834964,0.33386212,0.454355072,-0.232155764,1.212651911,0.869574155,0.475883974,-0.130347764,-0.492433913,-0.672933523,-0.861941367,-0.61020254,-1.12906418,-0.852586063,0.713877967,0.328759021,334,8.26e-05,2.151,1,16.48431,3.2,139,2.08,326.724684,4630,1785,1997,"Petrol",0.425434645152186,0.611217975804975,1.28100919550443,0.816150311024562,"Japan",1.13884673265601,35.53,6.85250253708503,346.25,-9.33984044848286
"64_41_2010",2010,"Nissan","X-Trail",18,"64_41",-0.050216048,-0.755763374,0.546894842,1.053243399,-0.078390513,0.376127323,-0.053678411,0.024568229,-0.830925049,2.463010842,0.579175289,-0.154793021,0.307954115,0.762452561,-0.003949566,-1.084982539,0.814056032,1.397026474,0.230507131,-0.211004842,334,5.59e-05,1.468,2,21.208362,3.8,170,1.98,363.982762,4630,1785,1995,"Diesel",0.46705508542737,0.548102879663296,1.28100919550443,0.784178609730375,"Japan",1.10773800953575,26.1109,4.85288070357954,223.86,-9.72678290581614
"64_41_2011",2011,"Nissan","X-Trail",18,"64_41",0.514929372,-1.835115816,-0.270011206,1.06067611,0.6610514,0.594801373,-0.615105215,-1.756139451,-1.087359796,-0.913869224,1.510697157,0.987811477,1.130969393,-0.906252982,0.377685001,0.54296587,-0.234002321,-0.154762945,-0.514570972,1.21747069,334,8.07e-05,2.131,3,23.63954,4.4,170,1.68,356.04613,4635,1790,1995,"Diesel",0.477466220458568,0.560320652832261,1.28598471082901,0.746569176029174,"Japan",1.3283427013769,21.5749,4.87727495148368,169,-9.36101659588771
"64_41_2012",2012,"Nissan","X-Trail",18,"64_41",-0.268639335,1.446999954,1.606929686,1.042209538,0.804119085,-1.784544784,-1.492683593,1.372850602,1.864965807,-0.363307796,-0.9257323,1.377665551,0.534388338,-0.796376378,-0.624962232,1.858187978,-0.007535915,-0.547198456,1.841058674,-0.652746641,334,6.37e-05,1.696,4,24.32291,4.4,170,1.68,356.04613,4635,1790,1995,"Diesel",0.477466220458568,0.560320652832261,1.28598471082901,0.708451849158907,"Japan",1.0526497006248,21.41,5.96885625797534,205.3197,-9.59254887633726
"64_41_2013",2013,"Nissan","X-Trail",18,"64_41",0.668359247,0.071634684,-0.384722751,-0.119151264,0.219476614,0.476378612,0.232946185,-0.877542438,0.105629432,-0.252147104,0.316369435,0.490242165,-0.937843495,1.96693389,0.298721388,0.361518921,-0.844215037,0.327800728,0.605708412,0.298931159,334,5.98e-05,1.595,5,24.93035,4.4,170,1.68,356.04613,4635,1790,1995,"Diesel",0.477466220458568,0.560320652832261,1.28598471082901,0.698944485436525,"Japan",0.305507774151831,25.28,6.19990544018227,222.7397,-9.64626011759206
"64_41_2014",2014,"Nissan","X-Trail",18,"64_41",-1.632313245,2.161275372,-0.673992379,-0.43654236,-1.656581538,1.025517162,-1.157919992,-0.854038735,-0.166909675,1.085645184,0.342735849,0.166014061,-0.89521396,0.530373247,-1.419657979,0.261793845,0.125873953,0.032184665,-0.05268685,-0.733419521,334,0.000144049,3.851,6,24.55,5.7,128,1.29,330.693,4640,1820,1598,"Diesel",0.387065949385079,0.483227646185435,1.30894803155597,0.939394466504375,"Japan",0.0426285201119442,33.39,7.55769572914759,386.4447,-8.75996744751424
"64_41_2015",2015,"Nissan","X-Trail",18,"64_41",-1.037168634,-0.042458246,-1.465400797,1.69581626,-0.605852373,-1.2528704,-0.934542602,1.653934883,-1.113861872,1.240051474,-0.808636154,-0.081427843,0.594387886,0.82922686,1.201489998,0.879091673,-0.495384756,-0.172775909,-0.403254542,-0.923548823,334,0.000303853,8.218,7,22.655,4.5,160,1.45,315.26066,4640,1820,1618,"Petrol",0.507516542025891,0.513226103123682,1.30894803155597,0.891513037279399,"Japan",0.62513942872636,28.105,7.78387703873369,275.2735,-8.00835454200905
"64_41_2016",2016,"Nissan","X-Trail",18,"64_41",0.143832853,0.933229067,0.317022429,-0.057566072,0.003363484,-0.731485495,0.345609156,2.00649472,-0.578431696,-0.518134961,0.972015816,-1.062381707,1.35241388,-2.135803747,-1.551745639,-1.034412775,-0.991972701,-1.728832603,1.269414287,-0.68568437,334,0.000547825,14.851,8,22.813585,4.5,160,1.45,315.26066,4640,1820,1618,"Petrol",0.507516542025891,0.513226103123682,1.30894803155597,0.902253710945209,"Japan",0.615699601609734,26.7311,7.69789462755862,285.8579,-7.41728566809059
"64_41_2017",2017,"Nissan","X-Trail",18,"64_41",0.569080165,-1.189723537,-0.53257171,0.562788306,0.053125274,0.025198727,0.586736037,0.506100348,-1.555437066,-1.330588761,-1.35143369,0.253688107,-1.274292723,1.302913095,2.335065238,-0.088661521,-0.718394127,-0.489974514,0.321712522,-1.787146988,334,0.000614156,16.721,9,21.35727,4.5,160,1.45,315.26066,4640,1820,1618,"Petrol",0.507516542025891,0.513226103123682,1.30894803155597,0.814665244414959,"Japan",0.620140160130026,26.8409,7.23993692801174,272.3162,-7.31142207557771
"64_5_2010",2010,"Nissan","Cube",18,"64_5",-1.410149753,0.39910685,0.38784945,0.956749334,-0.272257275,-0.241650777,-0.666270251,-0.342033657,0.708241711,-1.255172488,1.295582511,1.771881154,-0.265630923,-0.977654839,1.522352178,2.576507536,2.782077216,1.192925664,-0.485331411,0.643637926,335,3.25e-05,0.854,2,12.3819,4.2,108,1.51,262.34978,3980,1695,1598,"Petrol",0.411664153101253,0.609110478385002,1.04564872059489,0.884004050357288,"Japan",1.08306234147288,22.5669,4.39978462242435,180.5,-10.2691071966415
"68_2_2008",2008,"Perodua","Myvi",15,"68_2",1.621369484,-0.071200026,-0.385618155,1.067905528,1.02417486,0.584745865,-0.574289914,-0.570911122,-0.079922919,-1.388920796,-1.578472403,-0.943375072,-1.135336944,-1.181785944,-2.205507387,-0.490488141,0.687719432,2.18682813,-0.684843131,-1.486157754,341,8.66e-06,0.224,0,5.873945,4.8,86,1.37,206.13197,3720,1665,1298,"Petrol",0.417208451459519,0.629693686040065,0.960041956926314,1.16503758090973,"Malaysia",0,0,6.53632414656584,389.6,-11.5979102014697
"68_2_2009",2009,"Perodua","Myvi",15,"68_2",-0.288913012,0.21363186,1.119159682,1.83587734,-0.923084881,1.227310195,-0.574359409,-1.241826573,-1.844549065,-0.116040381,0.223918418,-0.242632738,0.431664064,1.245968839,-0.837550817,-0.090801241,1.030481027,-1.24522275,1.229442744,0.387105219,341,1.47e-05,0.383,1,6.00571,4.8,86,1.37,206.13197,3720,1665,1298,"Petrol",0.417208451459519,0.629693686040065,0.960041956926314,1.22422546653684,"Malaysia",0,0,8.03655225554304,391.38,-11.0660026352251
"68_2_2010",2010,"Perodua","Myvi",15,"68_2",0.132672796,0.591992453,0.297280543,1.351177329,-1.129800493,-1.44665059,0.675880503,0.389377723,-0.198563352,-0.649157265,0.909916275,0.832509136,1.431122967,-0.506073443,-0.412096504,-0.74646223,-0.901964787,-0.238108942,1.665777413,0.159877204,341,1.75e-05,0.459,2,6.19989,4.8,86,1.37,206.13197,3720,1665,1298,"Petrol",0.417208451459519,0.629693686040065,0.960041956926314,1.01029034326547,"Malaysia",0,0,5.46765790409407,269.5109,-10.8881464050477
"68_2_2011",2011,"Perodua","Myvi",15,"68_2",0.656943657,0.725448045,0.744070515,0.943691998,-1.4945737,-2.068730764,0.069199802,1.032111498,0.424539152,0.213536174,1.651016413,0.411321487,-0.161343971,1.459455812,0.454639959,-1.180144641,-0.013510439,-1.797777547,1.222798433,-0.823178775,341,1.53e-05,0.403,3,6.47729,4.8,86,1.37,206.13197,3720,1665,1298,"Petrol",0.417208451459519,0.629693686040065,0.960041956926314,0.847355988867987,"Malaysia",0,0,5.57684818051588,212.6309,-11.0239023427652
"68_2_2012",2012,"Perodua","Myvi",15,"68_2",-0.452681382,-1.865357271,0.992436372,-1.070335276,0.067021961,0.423985262,-1.922811879,-0.31828376,0.02365292,-0.132903848,0.231903575,-0.33680009,-0.091301319,-1.054069925,-0.148340811,-0.169344383,-0.561523575,0.868461114,0.737324182,-0.055990383,341,1.26e-05,0.335,4,6.664535,4.8,86,1.37,206.13197,3720,1665,1298,"Petrol",0.417208451459519,0.629693686040065,0.960041956926314,0.809372752986799,"Malaysia",0,0,6.51345562250575,229.4257,-11.2130366249579
"68_2_2013",2013,"Perodua","Myvi",15,"68_2",-0.753119788,-0.013173,0.906993485,-0.847790044,-1.167042182,1.282335703,0.031369927,-0.154348687,-0.785590058,0.780125809,-0.352011331,-0.252456889,-1.122103437,0.981590589,1.194664809,-0.004897273,-1.552676461,1.375440984,-0.533197371,-0.263857247,341,6.3e-06,0.168,5,6.830975,4.8,86,1.37,206.13197,3720,1665,1298,"Petrol",0.417208451459519,0.629693686040065,0.960041956926314,0.79805880283207,"Malaysia",0,0,6.01481355905117,225.1957,-11.8967161451512
"69_1_2008",2008,"Peugeot","1007",17,"69_1",0.77717242,-0.996546284,-0.641411084,-0.162648397,1.03854756,-0.727413064,-0.06795625,-0.993707668,-0.606022685,1.895392493,0.918335104,-0.259309744,2.157221506,1.78071771,1.73969079,0.124811244,1.01330306,0.253786768,-0.682388097,0.534657231,342,6.03e-06,0.156,0,9.948862,4.3,75,1.53,267.86133,3731,1662,1360,"Petrol",0.27999562310842,0.507725396569934,0.961145870326364,1.04367949956497,"France",0.118919228405632,13.23,11.7752228237442,215.07,-11.9598779133049
"69_12_2012",2012,"Peugeot","208",17,"69_12",-0.835405916,-0.980033523,-0.806252163,-0.209737673,0.85888027,-0.121438397,0.047883214,-1.027330728,-0.237409078,-0.873714073,-2.101380424,0.961520493,0.486154556,-1.029321133,0.916094271,-1.630578652,-1.33655703,-0.218852248,-0.123475793,-0.085724498,343,0.00058009,15.442,4,9.797395,6.5,67,0.99,214.95045,3962,2004,999,"Petrol",0.311699742894234,0.464758273360209,1.23068023049138,1.09602560300296,"France",0.0737622927681404,48.1,9.66022412981584,1031.7337,-7.38355017499911
"69_12_2013",2013,"Peugeot","208",17,"69_12",-0.926787697,-0.727996114,-0.864385658,-0.32040344,0.253639591,1.107991999,-0.103151045,0.177391327,-0.342664305,1.636361787,0.459372743,-0.92928779,1.979678739,0.701058463,0.139344911,-0.705144892,0.236715469,0.912426204,0.230948102,0.960689929,343,0.001309418,34.913,5,10.042075,6.5,67,0.99,214.95045,3962,2004,999,"Petrol",0.311699742894234,0.464758273360209,1.23068023049138,1.08070462883509,"France",0.076454015441852,45.52,9.25940494769386,935.9037,-6.5599277358819
"69_12_2014",2014,"Peugeot","208",17,"69_12",-1.333244443,-0.690638814,-0.200720418,-0.709182242,-0.590095846,0.149167065,1.234995047,-0.671683684,0.487515697,-0.858065309,0.523760645,0.274029809,0.417902728,-1.017263952,0.114634958,0.714397199,2.275798475,-0.099293938,-0.781509438,-0.50466938,343,0.001128338,30.165,6,10.195,6.5,67,0.99,214.95045,3962,2004,999,"Petrol",0.311699742894234,0.464758273360209,1.23068023049138,1.12215677171656,"France",0.10493058510473,37.7441,10.8273706533178,865.7866,-6.70161993442331
"69_12_2015",2015,"Peugeot","208",17,"69_12",0.34471655,2.448344962,1.46200693,0.184339425,0.522437597,0.1536019,2.325049427,-0.946628502,-1.413745472,-1.282165883,-0.18679857,-1.303263143,0.793235708,-1.244210341,-1.225650831,-0.220422918,1.024740093,-0.841759081,-0.73341748,0.359092111,343,0.001053206,28.485,7,10.195,6.5,67,0.99,214.95045,3962,2004,999,"Petrol",0.311699742894234,0.464758273360209,1.23068023049138,1.28774105384802,"France",0.0713626460215251,31.7282,12.6159271863161,833.1303,-6.76530444930483
